DBUID,db_name,area_sq_km,pop_total,pop_male,pop_female,pop_density_km2,density_tier,age_median,age_0_14,age_15_64,age_65_plus,pct_0_14,pct_65_plus,dependency_ratio,private_dwellings,occupied_dwellings,occupancy_rate,avg_household_size,apt_5plus,median_household_income,pct_low_income_lico,median_after_tax_income,avg_total_income
35280367001,35280367001,0.0281,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88000,NA,5,74500
35280367002,35280367002,0.0404,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88000,NA,5,74500
35290088003,35290088003,0.0121,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52800,10.8,15,49600
35280367003,35280367003,0.0219,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88000,NA,5,74500
35280367004,35280367004,0.7439,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88000,NA,5,74500
35280369001,35280369001,1.517,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82000,2,5,72500
35280369002,35280369002,0.0315,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82000,2,5,72500
35280369005,35280369005,0.0014,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82000,2,5,72500
35280370002,35280370002,0.0304,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98000,NA,10,85000
35280370004,35280370004,0.0098,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98000,NA,10,85000
35280370009,35280370009,0.2202,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98000,NA,10,85000
35280372003,35280372003,0.0857,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83000,1.2,20,73500
35280372004,35280372004,0.0255,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83000,1.2,20,73500
35280372006,35280372006,0.0262,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83000,1.2,20,73500
35280372007,35280372007,0.0231,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83000,1.2,20,73500
35280372008,35280372008,0.1428,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83000,1.2,20,73500
35280372009,35280372009,0.0307,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83000,1.2,20,73500
35280387004,35280387004,0.4094,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104000,2.4,5,90000
35280372010,35280372010,0.0603,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83000,1.2,20,73500
35280372011,35280372011,0.2927,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83000,1.2,20,73500
35280374004,35280374004,5.1335,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98000,1.2,10,86000
35280374005,35280374005,5.0527,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98000,1.2,10,86000
35280374006,35280374006,1.279,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98000,1.2,10,86000
35280374007,35280374007,5.3627,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98000,1.2,10,86000
35280377001,35280377001,0.2222,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78500,2.6,15,69500
35280377011,35280377011,1.7593,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78500,2.6,15,69500
35280377012,35280377012,0.0063,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78500,2.6,15,69500
35280377013,35280377013,0.006,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78500,2.6,15,69500
35280377014,35280377014,0.0108,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78500,2.6,15,69500
35280377015,35280377015,0.1358,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78500,2.6,15,69500
35280377016,35280377016,0.1519,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78500,2.6,15,69500
35280380007,35280380007,2.2939,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99000,2.8,10,88000
35280380010,35280380010,1.5727,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99000,2.8,10,88000
35280380011,35280380011,1.4331,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99000,2.8,10,88000
35280380012,35280380012,2.5688,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99000,2.8,10,88000
35280380013,35280380013,2.5581,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99000,2.8,10,88000
35280381001,35280381001,0.0462,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99000,1.6,5,86000
35280381002,35280381002,0.0291,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99000,1.6,5,86000
35280387009,35280387009,3.5333,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104000,2.4,5,90000
35280381004,35280381004,0.0401,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99000,1.6,5,86000
35280381005,35280381005,0.0106,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99000,1.6,5,86000
35280381006,35280381006,0.2273,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99000,1.6,5,86000
35280381008,35280381008,0.0417,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99000,1.6,5,86000
35280382001,35280382001,0.0192,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86000,2.8,5,75000
35280382002,35280382002,0.0217,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86000,2.8,5,75000
35280382003,35280382003,0.081,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86000,2.8,5,75000
35280382004,35280382004,0.0401,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86000,2.8,5,75000
35280382005,35280382005,0.5806,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86000,2.8,5,75000
35280382006,35280382006,0.0521,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86000,2.8,5,75000
35280384001,35280384001,0.0334,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92000,NA,0,79500
35280384002,35280384002,0.023,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92000,NA,0,79500
35280387005,35280387005,1.0874,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104000,2.4,5,90000
35280384003,35280384003,0.0155,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92000,NA,0,79500
35280384005,35280384005,0.1153,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92000,NA,0,79500
35280384009,35280384009,0.4942,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92000,NA,0,79500
35280384010,35280384010,0.1298,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92000,NA,0,79500
35280387006,35280387006,0.9109,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104000,2.4,5,90000
35280385001,35280385001,0.0671,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108000,1.2,0,92000
35280385002,35280385002,0.0479,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108000,1.2,0,92000
35280385003,35280385003,0.1113,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108000,1.2,0,92000
35280385004,35280385004,0.0325,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108000,1.2,0,92000
35280387007,35280387007,0.0024,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104000,2.4,5,90000
35280385005,35280385005,0.8922,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108000,1.2,0,92000
35280387001,35280387001,1.525,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104000,2.4,5,90000
35280387002,35280387002,0.8869,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104000,2.4,5,90000
35280387003,35280387003,3.9997,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104000,2.4,5,90000
35280387011,35280387011,0.0016,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104000,2.4,5,90000
35280387013,35280387013,2.1415,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104000,2.4,5,90000
35280387014,35280387014,1.0138,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104000,2.4,5,90000
35280387015,35280387015,1.809,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104000,2.4,5,90000
35280387016,35280387016,1.3216,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104000,2.4,5,90000
35280391002,35280391002,0.0095,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80000,5,5,70000
35280387017,35280387017,4.1019,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104000,2.4,5,90000
35280387018,35280387018,0.3269,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104000,2.4,5,90000
35280388001,35280388001,0.0193,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96000,NA,5,84000
35280388002,35280388002,0.0116,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96000,NA,5,84000
35280388004,35280388004,0.0807,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96000,NA,5,84000
35280388006,35280388006,0.0194,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96000,NA,5,84000
35280391003,35280391003,0.0059,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80000,5,5,70000
35280391004,35280391004,0.01,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80000,5,5,70000
35280388007,35280388007,1.2539,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96000,NA,5,84000
35280390001,35280390001,3.3731,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,2.4,10,81000
35280390002,35280390002,0.3601,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,2.4,10,81000
35280390003,35280390003,0.0184,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,2.4,10,81000
35280390004,35280390004,0.4392,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,2.4,10,81000
35280390005,35280390005,1.488,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,2.4,10,81000
35280390006,35280390006,0.0071,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,2.4,10,81000
35280390008,35280390008,5.5658,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,2.4,10,81000
35280390009,35280390009,1.2519,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,2.4,10,81000
35280390010,35280390010,0.0294,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,2.4,10,81000
35280390011,35280390011,1.585,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,2.4,10,81000
35280390012,35280390012,0.8174,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,2.4,10,81000
35280391001,35280391001,0.0085,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80000,5,5,70000
35280391009,35280391009,0.008,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80000,5,5,70000
35280391010,35280391010,0.0046,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80000,5,5,70000
35280391011,35280391011,0.3637,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80000,5,5,70000
35280397001,35280397001,0.0284,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94000,2,10,81000
35280397002,35280397002,0.0127,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94000,2,10,81000
35280397003,35280397003,0.0033,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94000,2,10,81000
35280397004,35280397004,0.0075,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94000,2,10,81000
35280427004,35280427004,0.132,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103000,NA,0,88000
35280397005,35280397005,0.0192,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94000,2,10,81000
35280397006,35280397006,0.3423,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94000,2,10,81000
35280397007,35280397007,0.011,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94000,2,10,81000
35280397008,35280397008,0.0334,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94000,2,10,81000
35280398004,35280398004,0.021,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84000,2.8,5,73500
35280397011,35280397011,0.1018,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94000,2,10,81000
35280397012,35280397012,0.1115,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94000,2,10,81000
35280397013,35280397013,0.1515,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94000,2,10,81000
35280397015,35280397015,0.2649,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94000,2,10,81000
35280398001,35280398001,0.2752,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84000,2.8,5,73500
35280398002,35280398002,0.0393,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84000,2.8,5,73500
35280398009,35280398009,1.2806,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84000,2.8,5,73500
35280398012,35280398012,0.6813,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84000,2.8,5,73500
35280398013,35280398013,0.0133,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84000,2.8,5,73500
35280398016,35280398016,0.4429,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84000,2.8,5,73500
35280398014,35280398014,4.2042,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84000,2.8,5,73500
35280398015,35280398015,0.3265,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84000,2.8,5,73500
35280405004,35280405004,0.0224,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63200,4.2,30,58000
35280405007,35280405007,0.02,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63200,4.2,30,58000
35280405009,35280405009,0.0109,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63200,4.2,30,58000
35280405011,35280405011,0.2581,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63200,4.2,30,58000
35280405016,35280405016,0.0154,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63200,4.2,30,58000
35280405017,35280405017,0.0921,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63200,4.2,30,58000
35280405019,35280405019,0.0049,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63200,4.2,30,58000
35280405020,35280405020,0.0319,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63200,4.2,30,58000
35280406001,35280406001,0.0147,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71000,NA,10,63200
35280406005,35280406005,0.0926,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71000,NA,10,63200
35280406007,35280406007,0.2869,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71000,NA,10,63200
35280406009,35280406009,0.0564,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71000,NA,10,63200
35280407001,35280407001,1.004,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,2.4,5,83000
35280407002,35280407002,2.4366,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,2.4,5,83000
35280407003,35280407003,4.2077,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,2.4,5,83000
35280407004,35280407004,0.8495,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,2.4,5,83000
35280407005,35280407005,4.1805,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,2.4,5,83000
35280407009,35280407009,2.065,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,2.4,5,83000
35280407020,35280407020,0.9222,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,2.4,5,83000
35280408014,35280408014,0.017,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89000,2.8,10,78500
35280407014,35280407014,2.0337,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,2.4,5,83000
35280407015,35280407015,1.4786,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,2.4,5,83000
35280408007,35280408007,0.0118,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89000,2.8,10,78500
35280408010,35280408010,0.0079,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89000,2.8,10,78500
35280407016,35280407016,3.3168,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,2.4,5,83000
35280407017,35280407017,1.5217,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,2.4,5,83000
35280407019,35280407019,1.5688,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,2.4,5,83000
35280407021,35280407021,0.393,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,2.4,5,83000
35280408011,35280408011,0.0278,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89000,2.8,10,78500
35280408012,35280408012,0.1669,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89000,2.8,10,78500
35280408013,35280408013,0.0643,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89000,2.8,10,78500
35280408016,35280408016,0.0215,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89000,2.8,10,78500
35280407022,35280407022,3.9519,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,2.4,5,83000
35280408001,35280408001,0.0468,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89000,2.8,10,78500
35280408002,35280408002,0.017,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89000,2.8,10,78500
35280408003,35280408003,0.0172,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89000,2.8,10,78500
35280408004,35280408004,0.0229,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89000,2.8,10,78500
35280408017,35280408017,0.0378,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89000,2.8,10,78500
35280411008,35280411008,0.1298,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84000,3.2,15,76500
35280413001,35280413001,0.0815,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97000,1.8,5,86000
35280413002,35280413002,2.8581,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97000,1.8,5,86000
35280413003,35280413003,2.0441,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97000,1.8,5,86000
35280427003,35280427003,0.006,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103000,NA,0,88000
35280413004,35280413004,0.2107,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97000,1.8,5,86000
35280413007,35280413007,2.941,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97000,1.8,5,86000
35280414001,35280414001,0.0528,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76000,2.4,5,67500
35280414002,35280414002,0.072,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76000,2.4,5,67500
35280414003,35280414003,0.0261,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76000,2.4,5,67500
35280414004,35280414004,0.0154,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76000,2.4,5,67500
35280414005,35280414005,0.2445,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76000,2.4,5,67500
35280416001,35280416001,4.8267,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100000,0.8,5,87000
35280416010,35280416010,2.0216,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100000,0.8,5,87000
35280416011,35280416011,0.1549,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100000,0.8,5,87000
35280417001,35280417001,2.4493,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76000,6,5,74000
35280417002,35280417002,0.8718,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76000,6,5,74000
35280417003,35280417003,0.5586,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76000,6,5,74000
