ElectoralDistrictID,District,Bureau,Poste,Candidat,Partie,Votes,TotalValidVotes,TotalRejectedVotes,TotalVotes
142,142-Norman-McLaren,915,"14,21",GAGNIER Annie,Ensemble Montréal - Équipe Soraya,6,37,4,41
142,142-Norman-McLaren,915,"14,21",MAMAD Nilufar,Projet Montréal - Équipe Luc Rabouin,27,37,4,41
142,142-Norman-McLaren,915,"14,21",ACKAD Alain,Transition Montréal - Équipe Craig Sauvé,4,37,4,41
142,142-Norman-McLaren,916,"14,21",GAGNIER Annie,Ensemble Montréal - Équipe Soraya,46,58,13,71
142,142-Norman-McLaren,916,"14,21",MAMAD Nilufar,Projet Montréal - Équipe Luc Rabouin,6,58,13,71
142,142-Norman-McLaren,916,"14,21",ACKAD Alain,Transition Montréal - Équipe Craig Sauvé,6,58,13,71
142,142-Norman-McLaren,917,"14,21",GAGNIER Annie,Ensemble Montréal - Équipe Soraya,27,31,2,33
142,142-Norman-McLaren,917,"14,21",MAMAD Nilufar,Projet Montréal - Équipe Luc Rabouin,1,31,2,33
142,142-Norman-McLaren,917,"14,21",ACKAD Alain,Transition Montréal - Équipe Craig Sauvé,3,31,2,33
151,151-Saint-Léonard-Est,001,"15,00",BORSELLINO Pasqualino,Indépendant,4,76,5,81
151,151-Saint-Léonard-Est,001,"15,00",TESSIER Philippe,Indépendant,0,76,5,81
151,151-Saint-Léonard-Est,001,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,37,76,5,81
151,151-Saint-Léonard-Est,001,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,25,76,5,81
151,151-Saint-Léonard-Est,001,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,10,76,5,81
151,151-Saint-Léonard-Est,010,"15,00",BORSELLINO Pasqualino,Indépendant,4,100,0,100
151,151-Saint-Léonard-Est,010,"15,00",TESSIER Philippe,Indépendant,3,100,0,100
151,151-Saint-Léonard-Est,010,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,45,100,0,100
151,151-Saint-Léonard-Est,010,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,40,100,0,100
151,151-Saint-Léonard-Est,010,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,8,100,0,100
151,151-Saint-Léonard-Est,011,"15,00",BORSELLINO Pasqualino,Indépendant,2,105,0,105
151,151-Saint-Léonard-Est,011,"15,00",TESSIER Philippe,Indépendant,4,105,0,105
151,151-Saint-Léonard-Est,011,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,34,105,0,105
151,151-Saint-Léonard-Est,011,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,34,105,0,105
151,151-Saint-Léonard-Est,011,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,31,105,0,105
151,151-Saint-Léonard-Est,012,"15,00",BORSELLINO Pasqualino,Indépendant,0,82,9,91
151,151-Saint-Léonard-Est,012,"15,00",TESSIER Philippe,Indépendant,4,82,9,91
151,151-Saint-Léonard-Est,012,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,50,82,9,91
151,151-Saint-Léonard-Est,012,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,24,82,9,91
151,151-Saint-Léonard-Est,012,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,4,82,9,91
151,151-Saint-Léonard-Est,013,"15,00",BORSELLINO Pasqualino,Indépendant,7,88,9,97
151,151-Saint-Léonard-Est,013,"15,00",TESSIER Philippe,Indépendant,2,88,9,97
151,151-Saint-Léonard-Est,013,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,42,88,9,97
151,151-Saint-Léonard-Est,013,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,31,88,9,97
151,151-Saint-Léonard-Est,013,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,6,88,9,97
151,151-Saint-Léonard-Est,014,"15,00",BORSELLINO Pasqualino,Indépendant,6,76,7,83
151,151-Saint-Léonard-Est,014,"15,00",TESSIER Philippe,Indépendant,3,76,7,83
151,151-Saint-Léonard-Est,014,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,33,76,7,83
151,151-Saint-Léonard-Est,014,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,17,76,7,83
151,151-Saint-Léonard-Est,014,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,17,76,7,83
151,151-Saint-Léonard-Est,015,"15,00",BORSELLINO Pasqualino,Indépendant,2,84,3,87
151,151-Saint-Léonard-Est,015,"15,00",TESSIER Philippe,Indépendant,2,84,3,87
151,151-Saint-Léonard-Est,015,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,35,84,3,87
151,151-Saint-Léonard-Est,015,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,19,84,3,87
151,151-Saint-Léonard-Est,015,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,26,84,3,87
151,151-Saint-Léonard-Est,016,"15,00",BORSELLINO Pasqualino,Indépendant,3,77,5,82
151,151-Saint-Léonard-Est,016,"15,00",TESSIER Philippe,Indépendant,2,77,5,82
151,151-Saint-Léonard-Est,016,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,28,77,5,82
151,151-Saint-Léonard-Est,016,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,34,77,5,82
151,151-Saint-Léonard-Est,016,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,10,77,5,82
151,151-Saint-Léonard-Est,017,"15,00",BORSELLINO Pasqualino,Indépendant,3,83,5,88
151,151-Saint-Léonard-Est,017,"15,00",TESSIER Philippe,Indépendant,2,83,5,88
151,151-Saint-Léonard-Est,017,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,31,83,5,88
151,151-Saint-Léonard-Est,017,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,33,83,5,88
151,151-Saint-Léonard-Est,017,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,14,83,5,88
151,151-Saint-Léonard-Est,018,"15,00",BORSELLINO Pasqualino,Indépendant,3,49,3,52
151,151-Saint-Léonard-Est,018,"15,00",TESSIER Philippe,Indépendant,3,49,3,52
151,151-Saint-Léonard-Est,018,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,26,49,3,52
151,151-Saint-Léonard-Est,018,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,12,49,3,52
151,151-Saint-Léonard-Est,018,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,5,49,3,52
151,151-Saint-Léonard-Est,019,"15,00",BORSELLINO Pasqualino,Indépendant,0,37,1,38
151,151-Saint-Léonard-Est,019,"15,00",TESSIER Philippe,Indépendant,0,37,1,38
151,151-Saint-Léonard-Est,019,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,17,37,1,38
151,151-Saint-Léonard-Est,019,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,15,37,1,38
151,151-Saint-Léonard-Est,019,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,5,37,1,38
151,151-Saint-Léonard-Est,002,"15,00",BORSELLINO Pasqualino,Indépendant,1,47,10,57
151,151-Saint-Léonard-Est,002,"15,00",TESSIER Philippe,Indépendant,0,47,10,57
151,151-Saint-Léonard-Est,002,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,31,47,10,57
151,151-Saint-Léonard-Est,002,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,8,47,10,57
151,151-Saint-Léonard-Est,002,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,7,47,10,57
151,151-Saint-Léonard-Est,020,"15,00",BORSELLINO Pasqualino,Indépendant,0,35,3,38
151,151-Saint-Léonard-Est,020,"15,00",TESSIER Philippe,Indépendant,2,35,3,38
151,151-Saint-Léonard-Est,020,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,21,35,3,38
151,151-Saint-Léonard-Est,020,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,11,35,3,38
151,151-Saint-Léonard-Est,020,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,1,35,3,38
151,151-Saint-Léonard-Est,021,"15,00",BORSELLINO Pasqualino,Indépendant,1,65,1,66
151,151-Saint-Léonard-Est,021,"15,00",TESSIER Philippe,Indépendant,0,65,1,66
151,151-Saint-Léonard-Est,021,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,28,65,1,66
151,151-Saint-Léonard-Est,021,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,33,65,1,66
151,151-Saint-Léonard-Est,021,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,3,65,1,66
151,151-Saint-Léonard-Est,022,"15,00",BORSELLINO Pasqualino,Indépendant,2,61,1,62
151,151-Saint-Léonard-Est,022,"15,00",TESSIER Philippe,Indépendant,2,61,1,62
151,151-Saint-Léonard-Est,022,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,34,61,1,62
151,151-Saint-Léonard-Est,022,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,12,61,1,62
151,151-Saint-Léonard-Est,022,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,11,61,1,62
151,151-Saint-Léonard-Est,023,"15,00",BORSELLINO Pasqualino,Indépendant,0,0,0,0
151,151-Saint-Léonard-Est,023,"15,00",TESSIER Philippe,Indépendant,0,0,0,0
151,151-Saint-Léonard-Est,023,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,0,0,0,0
151,151-Saint-Léonard-Est,023,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,0,0,0,0
151,151-Saint-Léonard-Est,023,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,0,0,0,0
151,151-Saint-Léonard-Est,024,"15,00",BORSELLINO Pasqualino,Indépendant,2,46,6,52
151,151-Saint-Léonard-Est,024,"15,00",TESSIER Philippe,Indépendant,3,46,6,52
151,151-Saint-Léonard-Est,024,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,17,46,6,52
151,151-Saint-Léonard-Est,024,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,24,46,6,52
151,151-Saint-Léonard-Est,024,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,0,46,6,52
151,151-Saint-Léonard-Est,025,"15,00",BORSELLINO Pasqualino,Indépendant,1,84,3,87
151,151-Saint-Léonard-Est,025,"15,00",TESSIER Philippe,Indépendant,0,84,3,87
151,151-Saint-Léonard-Est,025,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,49,84,3,87
151,151-Saint-Léonard-Est,025,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,25,84,3,87
151,151-Saint-Léonard-Est,025,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,9,84,3,87
151,151-Saint-Léonard-Est,026,"15,00",BORSELLINO Pasqualino,Indépendant,7,97,2,99
151,151-Saint-Léonard-Est,026,"15,00",TESSIER Philippe,Indépendant,2,97,2,99
151,151-Saint-Léonard-Est,026,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,42,97,2,99
151,151-Saint-Léonard-Est,026,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,38,97,2,99
151,151-Saint-Léonard-Est,026,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,8,97,2,99
151,151-Saint-Léonard-Est,027,"15,00",BORSELLINO Pasqualino,Indépendant,2,76,3,79
151,151-Saint-Léonard-Est,027,"15,00",TESSIER Philippe,Indépendant,1,76,3,79
151,151-Saint-Léonard-Est,027,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,30,76,3,79
151,151-Saint-Léonard-Est,027,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,33,76,3,79
151,151-Saint-Léonard-Est,027,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,10,76,3,79
151,151-Saint-Léonard-Est,028,"15,00",BORSELLINO Pasqualino,Indépendant,2,73,6,79
151,151-Saint-Léonard-Est,028,"15,00",TESSIER Philippe,Indépendant,2,73,6,79
151,151-Saint-Léonard-Est,028,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,35,73,6,79
151,151-Saint-Léonard-Est,028,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,29,73,6,79
151,151-Saint-Léonard-Est,028,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,5,73,6,79
151,151-Saint-Léonard-Est,029,"15,00",BORSELLINO Pasqualino,Indépendant,0,108,4,112
151,151-Saint-Léonard-Est,029,"15,00",TESSIER Philippe,Indépendant,2,108,4,112
151,151-Saint-Léonard-Est,029,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,54,108,4,112
151,151-Saint-Léonard-Est,029,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,44,108,4,112
151,151-Saint-Léonard-Est,029,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,8,108,4,112
151,151-Saint-Léonard-Est,003,"15,00",BORSELLINO Pasqualino,Indépendant,3,92,6,98
151,151-Saint-Léonard-Est,003,"15,00",TESSIER Philippe,Indépendant,2,92,6,98
151,151-Saint-Léonard-Est,003,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,56,92,6,98
151,151-Saint-Léonard-Est,003,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,21,92,6,98
151,151-Saint-Léonard-Est,003,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,10,92,6,98
151,151-Saint-Léonard-Est,030,"15,00",BORSELLINO Pasqualino,Indépendant,0,113,18,131
151,151-Saint-Léonard-Est,030,"15,00",TESSIER Philippe,Indépendant,5,113,18,131
151,151-Saint-Léonard-Est,030,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,59,113,18,131
151,151-Saint-Léonard-Est,030,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,44,113,18,131
151,151-Saint-Léonard-Est,030,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,5,113,18,131
151,151-Saint-Léonard-Est,301,"15,00",BORSELLINO Pasqualino,Indépendant,0,2,0,2
151,151-Saint-Léonard-Est,301,"15,00",TESSIER Philippe,Indépendant,0,2,0,2
151,151-Saint-Léonard-Est,301,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,2,2,0,2
151,151-Saint-Léonard-Est,301,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,0,2,0,2
151,151-Saint-Léonard-Est,301,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,0,2,0,2
151,151-Saint-Léonard-Est,031,"15,00",BORSELLINO Pasqualino,Indépendant,1,96,5,101
151,151-Saint-Léonard-Est,031,"15,00",TESSIER Philippe,Indépendant,2,96,5,101
151,151-Saint-Léonard-Est,031,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,38,96,5,101
151,151-Saint-Léonard-Est,031,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,50,96,5,101
151,151-Saint-Léonard-Est,031,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,5,96,5,101
151,151-Saint-Léonard-Est,032,"15,00",BORSELLINO Pasqualino,Indépendant,2,97,5,102
151,151-Saint-Léonard-Est,032,"15,00",TESSIER Philippe,Indépendant,1,97,5,102
151,151-Saint-Léonard-Est,032,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,42,97,5,102
151,151-Saint-Léonard-Est,032,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,44,97,5,102
151,151-Saint-Léonard-Est,032,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,8,97,5,102
151,151-Saint-Léonard-Est,033,"15,00",BORSELLINO Pasqualino,Indépendant,3,122,5,127
151,151-Saint-Léonard-Est,033,"15,00",TESSIER Philippe,Indépendant,2,122,5,127
151,151-Saint-Léonard-Est,033,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,57,122,5,127
151,151-Saint-Léonard-Est,033,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,51,122,5,127
151,151-Saint-Léonard-Est,033,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,9,122,5,127
151,151-Saint-Léonard-Est,034,"15,00",BORSELLINO Pasqualino,Indépendant,0,147,9,156
151,151-Saint-Léonard-Est,034,"15,00",TESSIER Philippe,Indépendant,0,147,9,156
151,151-Saint-Léonard-Est,034,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,61,147,9,156
151,151-Saint-Léonard-Est,034,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,75,147,9,156
151,151-Saint-Léonard-Est,034,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,11,147,9,156
151,151-Saint-Léonard-Est,035,"15,00",BORSELLINO Pasqualino,Indépendant,2,128,1,129
151,151-Saint-Léonard-Est,035,"15,00",TESSIER Philippe,Indépendant,2,128,1,129
151,151-Saint-Léonard-Est,035,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,56,128,1,129
151,151-Saint-Léonard-Est,035,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,57,128,1,129
151,151-Saint-Léonard-Est,035,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,11,128,1,129
151,151-Saint-Léonard-Est,036,"15,00",BORSELLINO Pasqualino,Indépendant,2,112,7,119
151,151-Saint-Léonard-Est,036,"15,00",TESSIER Philippe,Indépendant,3,112,7,119
151,151-Saint-Léonard-Est,036,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,45,112,7,119
151,151-Saint-Léonard-Est,036,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,49,112,7,119
151,151-Saint-Léonard-Est,036,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,13,112,7,119
151,151-Saint-Léonard-Est,037,"15,00",BORSELLINO Pasqualino,Indépendant,3,88,4,92
151,151-Saint-Léonard-Est,037,"15,00",TESSIER Philippe,Indépendant,1,88,4,92
151,151-Saint-Léonard-Est,037,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,47,88,4,92
151,151-Saint-Léonard-Est,037,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,19,88,4,92
151,151-Saint-Léonard-Est,037,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,18,88,4,92
151,151-Saint-Léonard-Est,038,"15,00",BORSELLINO Pasqualino,Indépendant,2,78,9,87
151,151-Saint-Léonard-Est,038,"15,00",TESSIER Philippe,Indépendant,2,78,9,87
151,151-Saint-Léonard-Est,038,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,43,78,9,87
151,151-Saint-Léonard-Est,038,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,22,78,9,87
151,151-Saint-Léonard-Est,038,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,9,78,9,87
151,151-Saint-Léonard-Est,039,"15,00",BORSELLINO Pasqualino,Indépendant,4,85,0,85
151,151-Saint-Léonard-Est,039,"15,00",TESSIER Philippe,Indépendant,2,85,0,85
151,151-Saint-Léonard-Est,039,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,37,85,0,85
151,151-Saint-Léonard-Est,039,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,26,85,0,85
151,151-Saint-Léonard-Est,039,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,16,85,0,85
151,151-Saint-Léonard-Est,004,"15,00",BORSELLINO Pasqualino,Indépendant,3,86,5,91
151,151-Saint-Léonard-Est,004,"15,00",TESSIER Philippe,Indépendant,23,86,5,91
151,151-Saint-Léonard-Est,004,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,20,86,5,91
151,151-Saint-Léonard-Est,004,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,18,86,5,91
151,151-Saint-Léonard-Est,004,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,22,86,5,91
151,151-Saint-Léonard-Est,040,"15,00",BORSELLINO Pasqualino,Indépendant,2,62,7,69
151,151-Saint-Léonard-Est,040,"15,00",TESSIER Philippe,Indépendant,1,62,7,69
151,151-Saint-Léonard-Est,040,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,28,62,7,69
151,151-Saint-Léonard-Est,040,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,21,62,7,69
151,151-Saint-Léonard-Est,040,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,10,62,7,69
151,151-Saint-Léonard-Est,041,"15,00",BORSELLINO Pasqualino,Indépendant,0,78,10,88
151,151-Saint-Léonard-Est,041,"15,00",TESSIER Philippe,Indépendant,2,78,10,88
151,151-Saint-Léonard-Est,041,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,38,78,10,88
151,151-Saint-Léonard-Est,041,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,33,78,10,88
151,151-Saint-Léonard-Est,041,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,5,78,10,88
151,151-Saint-Léonard-Est,042,"15,00",BORSELLINO Pasqualino,Indépendant,2,76,8,84
151,151-Saint-Léonard-Est,042,"15,00",TESSIER Philippe,Indépendant,5,76,8,84
151,151-Saint-Léonard-Est,042,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,23,76,8,84
151,151-Saint-Léonard-Est,042,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,45,76,8,84
151,151-Saint-Léonard-Est,042,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,1,76,8,84
151,151-Saint-Léonard-Est,043,"15,00",BORSELLINO Pasqualino,Indépendant,2,96,17,113
151,151-Saint-Léonard-Est,043,"15,00",TESSIER Philippe,Indépendant,2,96,17,113
151,151-Saint-Léonard-Est,043,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,37,96,17,113
151,151-Saint-Léonard-Est,043,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,47,96,17,113
151,151-Saint-Léonard-Est,043,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,8,96,17,113
151,151-Saint-Léonard-Est,044,"15,00",BORSELLINO Pasqualino,Indépendant,1,129,6,135
151,151-Saint-Léonard-Est,044,"15,00",TESSIER Philippe,Indépendant,2,129,6,135
151,151-Saint-Léonard-Est,044,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,62,129,6,135
151,151-Saint-Léonard-Est,044,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,58,129,6,135
151,151-Saint-Léonard-Est,044,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,6,129,6,135
151,151-Saint-Léonard-Est,045,"15,00",BORSELLINO Pasqualino,Indépendant,2,133,7,140
151,151-Saint-Léonard-Est,045,"15,00",TESSIER Philippe,Indépendant,4,133,7,140
151,151-Saint-Léonard-Est,045,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,47,133,7,140
151,151-Saint-Léonard-Est,045,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,65,133,7,140
151,151-Saint-Léonard-Est,045,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,15,133,7,140
151,151-Saint-Léonard-Est,046,"15,00",BORSELLINO Pasqualino,Indépendant,1,107,7,114
151,151-Saint-Léonard-Est,046,"15,00",TESSIER Philippe,Indépendant,1,107,7,114
151,151-Saint-Léonard-Est,046,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,53,107,7,114
151,151-Saint-Léonard-Est,046,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,47,107,7,114
151,151-Saint-Léonard-Est,046,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,5,107,7,114
151,151-Saint-Léonard-Est,047,"15,00",BORSELLINO Pasqualino,Indépendant,2,101,3,104
151,151-Saint-Léonard-Est,047,"15,00",TESSIER Philippe,Indépendant,0,101,3,104
151,151-Saint-Léonard-Est,047,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,55,101,3,104
151,151-Saint-Léonard-Est,047,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,39,101,3,104
151,151-Saint-Léonard-Est,047,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,5,101,3,104
151,151-Saint-Léonard-Est,048,"15,00",BORSELLINO Pasqualino,Indépendant,1,95,11,106
151,151-Saint-Léonard-Est,048,"15,00",TESSIER Philippe,Indépendant,0,95,11,106
151,151-Saint-Léonard-Est,048,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,41,95,11,106
151,151-Saint-Léonard-Est,048,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,42,95,11,106
151,151-Saint-Léonard-Est,048,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,11,95,11,106
151,151-Saint-Léonard-Est,049,"15,00",BORSELLINO Pasqualino,Indépendant,0,87,2,89
151,151-Saint-Léonard-Est,049,"15,00",TESSIER Philippe,Indépendant,4,87,2,89
151,151-Saint-Léonard-Est,049,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,32,87,2,89
151,151-Saint-Léonard-Est,049,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,43,87,2,89
151,151-Saint-Léonard-Est,049,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,8,87,2,89
151,151-Saint-Léonard-Est,005,"15,00",BORSELLINO Pasqualino,Indépendant,1,55,13,68
151,151-Saint-Léonard-Est,005,"15,00",TESSIER Philippe,Indépendant,2,55,13,68
151,151-Saint-Léonard-Est,005,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,21,55,13,68
151,151-Saint-Léonard-Est,005,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,22,55,13,68
151,151-Saint-Léonard-Est,005,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,9,55,13,68
151,151-Saint-Léonard-Est,050,"15,00",BORSELLINO Pasqualino,Indépendant,4,106,14,120
151,151-Saint-Léonard-Est,050,"15,00",TESSIER Philippe,Indépendant,2,106,14,120
151,151-Saint-Léonard-Est,050,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,47,106,14,120
151,151-Saint-Léonard-Est,050,"15,00",DE LAROCHELLIÈRE Suzanne,Équipe St-Léonard,47,106,14,120
151,151-Saint-Léonard-Est,050,"15,00",GUERRIER Luckny,Projet Montréal - Équipe Luc Rabouin,6,106,14,120
151,151-Saint-Léonard-Est,501,"15,00",BORSELLINO Pasqualino,Indépendant,7,62,8,70
151,151-Saint-Léonard-Est,501,"15,00",TESSIER Philippe,Indépendant,0,62,8,70
151,151-Saint-Léonard-Est,501,"15,00",PERRI Dominic,Ensemble Montréal - Équipe Soraya,31,62,8,70
